id,2011
REEF1,1
REEF2,1
REEF3,1
REEF4,1
REEF5,1
REEF6,1
REEF7,1
REEF8,1
REEF9,1
REEF10,1
REEF11,1
REEF12,1
REEF13,1
REEF14,1
REEF15,1
REEF16,1
REEF17,1
REEF18,1
REEF19,1
REEF20,1
REEF21,1
REEF22,1
REEF23,1
REEF24,1
REEF25,1
REEF26,1
REEF27,1
REEF28,1
REEF29,1
REEF30,1
REEF31,1
REEF32,1
REEF33,1
REEF34,1
REEF35,1
REEF36,1
REEF37,1
REEF38,1
REEF39,1
REEF40,1
REEF41,1
REEF42,1
REEF43,1
REEF44,1
REEF45,1
REEF46,1
REEF47,1
REEF48,1
REEF49,1
REEF50,1
REEF51,1
REEF52,1
REEF53,1
REEF54,1
REEF55,1
REEF56,1
REEF57,1
REEF58,1
REEF59,1
REEF60,1
REEF61,1
REEF62,1
REEF63,1
REEF64,1
REEF65,1
REEF66,1
REEF67,1
REEF68,1
REEF69,1
REEF70,1
REEF71,1
REEF72,1
REEF73,1
REEF74,1
REEF75,1
REEF76,1
REEF77,1
REEF78,1
REEF79,1
REEF80,1
REEF81,1
REEF82,1
REEF83,1
REEF84,1
REEF85,1
REEF86,1
REEF87,1
REEF88,1
REEF89,1
REEF90,1
REEF91,1
REEF92,1
REEF93,1
REEF94,1
REEF95,1
REEF96,1
REEF97,1
REEF98,1
REEF99,1
REEF100,1
REEF101,1
REEF102,1
REEF103,1
REEF104,1
REEF105,1
REEF106,1
REEF107,1
REEF108,1
REEF109,1
REEF110,1
REEF111,1
REEF112,1
REEF113,1
REEF114,1
REEF115,1
REEF116,1
REEF117,1
REEF118,1
REEF119,1
REEF120,1
REEF121,1
REEF122,1
REEF123,1
REEF124,1
REEF125,1
REEF126,1
REEF127,1
REEF128,1
REEF129,1
REEF130,1
REEF131,1
REEF132,1
REEF133,1
REEF134,1
REEF135,1
REEF136,1
REEF137,1
REEF138,1
REEF139,1
REEF140,1
REEF141,1
REEF142,1
REEF143,1
REEF144,1
REEF145,1
REEF146,1
REEF147,1
REEF148,1
REEF149,1
REEF150,1
REEF151,1
REEF152,1
REEF153,1
REEF154,1
REEF155,1
REEF156,1
REEF157,1
REEF158,1
REEF159,1
REEF160,1
REEF161,1
REEF162,1
REEF163,1
REEF164,1
REEF165,1
REEF166,1
REEF167,1
REEF168,1
REEF169,1
REEF170,1
REEF171,1
REEF172,1
REEF173,1
REEF174,1
REEF175,1
REEF176,1
REEF177,1
REEF178,1
REEF179,1
REEF180,1
REEF181,1
REEF182,1
REEF183,1
REEF184,1
REEF185,1
REEF186,1
REEF187,1
REEF188,1
REEF189,1
REEF190,1
REEF191,1
REEF192,1
REEF193,1
REEF194,1
REEF195,1
REEF196,1
REEF197,1
REEF198,1
REEF199,1
REEF200,1
REEF201,1
REEF202,1
REEF203,1
REEF204,1
REEF205,1
REEF206,1
REEF207,1
REEF208,1
REEF209,1
REEF210,1
REEF211,1
