REEF71,0.248757442,0.1,1
REEF72,0.248757442,0.1,1
REEF73,0.248757442,0.1,1
REEF74,0.248757442,0.1,1
REEF75,0.248757442,0.1,1
REEF76,0.248757442,0.1,1
REEF77,0.248757442,0.1,1
REEF78,0.248757442,0.1,1
REEF79,0.248757442,0.1,1
REEF80,0.248757442,0.1,1
REEF81,0.248757442,0.1,1
REEF82,0.248757442,0.1,1
REEF83,0.248757442,0.1,1
REEF84,0.248757442,0.1,1
REEF85,0.248757442,0.1,1
REEF86,0.248757442,0.1,1
REEF87,0.248757442,0.1,1
REEF88,0.248757442,0.1,1
REEF89,0.248757442,0.1,1
REEF90,0.248757442,0.1,1
REEF91,0.248757442,0.1,1
REEF92,0.248757442,0.1,1
REEF93,0.248757442,0.1,1
REEF94,0.248757442,0.1,1
REEF95,0.248757442,0.1,1
REEF96,0.248757442,0.1,1
REEF97,0.248757442,0.1,1
REEF98,0.248757442,0.1,1
REEF99,0.248757442,0.1,1
REEF100,0.248757442,0.1,1
REEF101,0.248757442,0.1,1
REEF102,0.248757442,0.1,1
REEF103,0.248757442,0.1,1
REEF104,0.248757442,0.1,1
REEF105,0.248757442,0.1,1
REEF106,0.248757442,0.1,1
REEF107,0.248757442,0.1,1
REEF108,0.248757442,0.1,1
REEF109,0.248757442,0.1,1
REEF110,0.248757442,0.1,1
REEF111,0.248757442,0.1,1
REEF112,0.248757442,0.1,1
REEF113,0.248757442,0.1,1
REEF114,0.248757442,0.1,1
REEF115,0.248757442,0.1,1
REEF116,0.248757442,0.1,1
REEF117,0.248757442,0.1,1
REEF118,0.248757442,0.1,1
REEF119,0.248757442,0.1,1
REEF120,0.248757442,0.1,1
REEF121,0.248757442,0.1,1
REEF122,0.248757442,0.1,1
REEF123,0.248757442,0.1,1
REEF124,0.248757442,0.1,1
REEF125,0.248757442,0.1,1
REEF126,0.248757442,0.1,1
REEF127,0.248757442,0.1,1
REEF128,0.248757442,0.1,1
REEF129,0.248757442,0.1,1
REEF130,0.248757442,0.1,1
REEF131,0.248757442,0.1,1
REEF132,0.248757442,0.1,1
REEF133,0.248757442,0.1,1
REEF134,0.248757442,0.1,1
REEF135,0.248757442,0.1,1
REEF136,0.248757442,0.1,1
REEF137,0.248757442,0.1,1
REEF138,0.248757442,0.1,1
REEF139,0.248757442,0.1,1
REEF140,0.248757442,0.1,1
REEF141,0.248757442,0.1,1
REEF142,0.248757442,0.1,1
REEF143,0.248757442,0.1,1
REEF144,0.248757442,0.1,1
REEF145,0.248757442,0.1,1
REEF146,0.248757442,0.1,1
REEF147,0.248757442,0.1,1
REEF148,0.248757442,0.1,1
REEF149,0.248757442,0.1,1
REEF150,0.248757442,0.1,1
REEF151,0.248757442,0.1,1
REEF152,0.248757442,0.1,1
REEF153,0.248757442,0.1,1
REEF154,0.248757442,0.1,1
REEF155,0.248757442,0.1,1
REEF156,0.248757442,0.1,1
REEF157,0.248757442,0.1,1
REEF158,0.248757442,0.1,1
REEF159,0.248757442,0.1,1
REEF160,0.248757442,0.1,1
REEF161,0.248757442,0.1,1
REEF162,0.248757442,0.1,1
REEF163,0.248757442,0.1,1
REEF164,0.248757442,0.1,1
REEF165,0.248757442,0.1,1
REEF166,0.248757442,0.1,1
REEF167,0.248757442,0.1,1
REEF168,0.248757442,0.1,1
REEF169,0.248757442,0.1,1
REEF170,0.248757442,0.1,1
REEF171,0.248757442,0.1,1
REEF172,0.248757442,0.1,1
REEF173,0.248757442,0.1,1
REEF174,0.248757442,0.1,1
REEF175,0.248757442,0.1,1
REEF176,0.248757442,0.1,1
REEF177,0.248757442,0.1,1
REEF178,0.248757442,0.1,1
REEF179,0.248757442,0.1,1
REEF180,0.248757442,0.1,1
REEF181,0.248757442,0.1,1
REEF182,0.248757442,0.1,1
REEF183,0.248757442,0.1,1
REEF184,0.248757442,0.1,1
REEF185,0.248757442,0.1,1
REEF186,0.248757442,0.1,1
REEF187,0.248757442,0.1,1
REEF188,0.248757442,0.1,1
REEF189,0.248757442,0.1,1
REEF190,0.248757442,0.1,1
REEF191,0.248757442,0.1,1
REEF192,0.248757442,0.1,1
REEF193,0.248757442,0.1,1
REEF194,0.248757442,0.1,1
REEF195,0.248757442,0.1,1
REEF196,0.248757442,0.1,1
REEF197,0.248757442,0.1,1
REEF198,0.248757442,0.1,1
REEF199,0.248757442,0.1,1
REEF200,0.248757442,0.1,1
REEF201,0.248757442,0.1,1
REEF202,0.248757442,0.1,1
REEF203,0.248757442,0.1,1
REEF204,0.248757442,0.1,1
REEF205,0.248757442,0.1,1
REEF206,0.248757442,0.1,1
REEF207,0.248757442,0.1,1
REEF208,0.248757442,0.1,1
REEF209,0.248757442,0.1,1
REEF210,0.248757442,0.1,1
REEF211,0.248757442,0.1,1
REEF212,0.248757442,0.1,1
REEF213,0.248757442,0.1,1
REEF214,0.248757442,0.1,1
REEF215,0.248757442,0.1,1
REEF216,0.248757442,0.1,1
REEF217,0.248757442,0.1,1
REEF218,0.248757442,0.1,1
REEF219,0.248757442,0.1,1
REEF220,0.248757442,0.1,1
REEF221,0.248757442,0.1,1
REEF222,0.248757442,0.1,1
REEF223,0.248757442,0.1,1
REEF224,0.248757442,0.1,1
REEF225,0.248757442,0.1,1
REEF226,0.248757442,0.1,1
REEF227,0.248757442,0.1,1
REEF228,0.248757442,0.1,1
REEF229,0.248757442,0.1,1
REEF230,0.248757442,0.1,1
REEF231,0.248757442,0.1,1
REEF232,0.248757442,0.1,1
REEF233,0.248757442,0.1,1
REEF234,0.248757442,0.1,1
REEF235,0.248757442,0.1,1
REEF236,0.248757442,0.1,1
REEF237,0.248757442,0.1,1
REEF238,0.248757442,0.1,1
REEF239,0.248757442,0.1,1
REEF240,0.248757442,0.1,1
REEF241,0.248757442,0.1,1
REEF242,0.248757442,0.1,1
REEF243,0.248757442,0.1,1
REEF244,0.248757442,0.1,1
REEF245,0.248757442,0.1,1
REEF246,0.248757442,0.1,1
REEF247,0.248757442,0.1,1
REEF248,0.248757442,0.1,1
REEF249,0.248757442,0.1,1
REEF250,0.248757442,0.1,1
REEF251,0.248757442,0.1,1
REEF252,0.248757442,0.1,1
REEF253,0.248757442,0.1,1
REEF254,0.248757442,0.1,1
REEF255,0.248757442,0.1,1
REEF256,0.248757442,0.1,1
REEF257,0.248757442,0.1,1
REEF258,0.248757442,0.1,1
REEF259,0.248757442,0.1,1
REEF260,0.248757442,0.1,1
REEF261,0.248757442,0.1,1
REEF262,0.248757442,0.1,1
REEF263,0.248757442,0.1,1
REEF264,0.248757442,0.1,1
REEF265,0.248757442,0.1,1
REEF266,0.248757442,0.1,1
REEF267,0.248757442,0.1,1
REEF268,0.248757442,0.1,1
REEF269,0.248757442,0.1,1
REEF270,0.248757442,0.1,1
REEF271,0.248757442,0.1,1
REEF272,0.248757442,0.1,1
REEF273,0.248757442,0.1,1
REEF274,0.248757442,0.1,1
REEF275,0.248757442,0.1,1
REEF276,0.248757442,0.1,1
REEF277,0.248757442,0.1,1
REEF278,0.248757442,0.1,1
REEF279,0.248757442,0.1,1
REEF280,0.248757442,0.1,1
REEF281,0.248757442,0.1,1
REEF282,0.248757442,0.1,1
REEF283,0.248757442,0.1,1
REEF284,0.248757442,0.1,1
REEF285,0.248757442,0.1,1
REEF286,0.248757442,0.1,1
REEF287,0.248757442,0.1,1
REEF288,0.248757442,0.1,1
REEF289,0.248757442,0.1,1
REEF290,0.248757442,0.1,1
REEF291,0.248757442,0.1,1
REEF292,0.248757442,0.1,1
REEF293,0.248757442,0.1,1
REEF294,0.248757442,0.1,1
REEF295,0.248757442,0.1,1
REEF296,0.248757442,0.1,1
REEF297,0.248757442,0.1,1
REEF298,0.248757442,0.1,1
REEF299,0.248757442,0.1,1
REEF300,0.248757442,0.1,1
REEF301,0.248757442,0.1,1
REEF302,0.248757442,0.1,1
REEF303,0.248757442,0.1,1
REEF304,0.248757442,0.1,1
REEF305,0.248757442,0.1,1
REEF306,0.248757442,0.1,1
REEF307,0.248757442,0.1,1
REEF308,0.248757442,0.1,1
REEF309,0.248757442,0.1,1
REEF310,0.248757442,0.1,1
REEF311,0.248757442,0.1,1
REEF312,0.248757442,0.1,1
REEF313,0.248757442,0.1,1
REEF314,0.248757442,0.1,1
REEF315,0.248757442,0.1,1
REEF316,0.248757442,0.1,1
REEF317,0.248757442,0.1,1
REEF318,0.248757442,0.1,1
REEF319,0.248757442,0.1,1
REEF320,0.248757442,0.1,1
REEF321,0.248757442,0.1,1
REEF322,0.248757442,0.1,1
REEF323,0.248757442,0.1,1
REEF324,0.248757442,0.1,1
REEF325,0.248757442,0.1,1
REEF326,0.248757442,0.1,1
REEF327,0.248757442,0.1,1
REEF328,0.248757442,0.1,1
REEF329,0.248757442,0.1,1
REEF330,0.248757442,0.1,1
REEF331,0.248757442,0.1,1
REEF332,0.248757442,0.1,1
REEF333,0.248757442,0.1,1
REEF334,0.248757442,0.1,1
REEF335,0.248757442,0.1,1
REEF336,0.248757442,0.1,1
REEF337,0.248757442,0.1,1
REEF338,0.248757442,0.1,1
REEF339,0.248757442,0.1,1
REEF340,0.248757442,0.1,1
REEF341,0.248757442,0.1,1
REEF342,0.248757442,0.1,1
REEF343,0.248757442,0.1,1
REEF344,0.248757442,0.1,1
REEF345,0.248757442,0.1,1
REEF346,0.248757442,0.1,1
REEF347,0.248757442,0.1,1
REEF348,0.248757442,0.1,1
REEF349,0.248757442,0.1,1
REEF350,0.248757442,0.1,1
REEF351,0.248757442,0.1,1
REEF352,0.248757442,0.1,1
REEF353,0.248757442,0.1,1
REEF354,0.248757442,0.1,1
REEF355,0.248757442,0.1,1
REEF356,0.248757442,0.1,1
REEF357,0.248757442,0.1,1
REEF358,0.248757442,0.1,1
REEF359,0.248757442,0.1,1
REEF360,0.248757442,0.1,1
REEF361,0.248757442,0.1,1
REEF362,0.248757442,0.1,1
REEF363,0.248757442,0.1,1
REEF364,0.248757442,0.1,1
REEF365,0.248757442,0.1,1
REEF366,0.248757442,0.1,1
REEF367,0.248757442,0.1,1
REEF368,0.248757442,0.1,1
REEF369,0.248757442,0.1,1
REEF370,0.248757442,0.1,1
REEF371,0.248757442,0.1,1
REEF372,0.248757442,0.1,1
REEF373,0.248757442,0.1,1
REEF374,0.248757442,0.1,1
REEF375,0.248757442,0.1,1
REEF376,0.248757442,0.1,1
REEF377,0.248757442,0.1,1
REEF378,0.248757442,0.1,1
REEF379,0.248757442,0.1,1
REEF380,0.248757442,0.1,1
REEF381,0.248757442,0.1,1
REEF382,0.248757442,0.1,1
REEF383,0.248757442,0.1,1
REEF384,0.248757442,0.1,1
REEF385,0.248757442,0.1,1
REEF386,0.248757442,0.1,1
REEF387,0.248757442,0.1,1
REEF388,0.248757442,0.1,1
REEF389,0.248757442,0.1,1
REEF390,0.248757442,0.1,1
REEF391,0.248757442,0.1,1
REEF392,0.248757442,0.1,1
REEF393,0.248757442,0.1,1
REEF394,0.248757442,0.1,1
REEF395,0.248757442,0.1,1
REEF396,0.248757442,0.1,1
REEF397,0.248757442,0.1,1
REEF398,0.248757442,0.1,1
REEF399,0.248757442,0.1,1
REEF400,0.248757442,0.1,1
REEF401,0.248757442,0.1,1
REEF402,0.248757442,0.1,1
REEF403,0.248757442,0.1,1
REEF404,0.248757442,0.1,1
REEF405,0.248757442,0.1,1
REEF406,0.248757442,0.1,1
REEF407,0.248757442,0.1,1
REEF408,0.248757442,0.1,1
REEF409,0.248757442,0.1,1
REEF410,0.248757442,0.1,1
REEF411,0.248757442,0.1,1
REEF412,0.248757442,0.1,1
REEF413,0.248757442,0.1,1
REEF414,0.248757442,0.1,1
REEF415,0.248757442,0.1,1
REEF416,0.248757442,0.1,1
REEF417,0.248757442,0.1,1
REEF418,0.248757442,0.1,1
REEF419,0.248757442,0.1,1
REEF420,0.248757442,0.1,1
REEF421,0.248757442,0.1,1
REEF422,0.248757442,0.1,1
REEF423,0.248757442,0.1,1
REEF424,0.248757442,0.1,1
REEF425,0.248757442,0.1,1
REEF426,0.248757442,0.1,1
REEF427,0.248757442,0.1,1
REEF428,0.248757442,0.1,1
REEF429,0.248757442,0.1,1
REEF430,0.248757442,0.1,1
REEF431,0.248757442,0.1,1
REEF432,0.248757442,0.1,1
REEF433,0.248757442,0.1,1
REEF434,0.248757442,0.1,1
REEF435,0.248757442,0.1,1
REEF436,0.248757442,0.1,1
REEF437,0.248757442,0.1,1
REEF438,0.248757442,0.1,1
REEF439,0.248757442,0.1,1
REEF440,0.248757442,0.1,1
REEF441,0.248757442,0.1,1
REEF442,0.248757442,0.1,1
REEF443,0.248757442,0.1,1
REEF444,0.248757442,0.1,1
REEF445,0.248757442,0.1,1
REEF446,0.248757442,0.1,1
REEF447,0.248757442,0.1,1
REEF448,0.248757442,0.1,1
REEF449,0.248757442,0.1,1
REEF450,0.248757442,0.1,1
REEF451,0.248757442,0.1,1
REEF452,0.248757442,0.1,1
REEF453,0.248757442,0.1,1
REEF454,0.248757442,0.1,1
REEF455,0.248757442,0.1,1
REEF456,0.248757442,0.1,1
REEF457,0.248757442,0.1,1
REEF458,0.248757442,0.1,1
REEF459,0.248757442,0.1,1
REEF460,0.248757442,0.1,1
REEF461,0.248757442,0.1,1
REEF462,0.248757442,0.1,1
REEF463,0.248757442,0.1,1
REEF464,0.248757442,0.1,1
REEF465,0.248757442,0.1,1
REEF466,0.248757442,0.1,1
REEF467,0.248757442,0.1,1
REEF468,0.248757442,0.1,1
REEF469,0.248757442,0.1,1
REEF470,0.248757442,0.1,1
REEF471,0.248757442,0.1,1
REEF472,0.248757442,0.1,1
REEF473,0.248757442,0.1,1
REEF474,0.248757442,0.1,1
REEF475,0.248757442,0.1,1
REEF476,0.248757442,0.1,1
REEF477,0.248757442,0.1,1
REEF478,0.248757442,0.1,1
REEF479,0.248757442,0.1,1
REEF480,0.248757442,0.1,1
REEF481,0.248757442,0.1,1
REEF482,0.248757442,0.1,1
REEF483,0.248757442,0.1,1
REEF484,0.248757442,0.1,1
REEF485,0.248757442,0.1,1
REEF486,0.248757442,0.1,1
REEF487,0.248757442,0.1,1
REEF488,0.248757442,0.1,1
REEF489,0.248757442,0.1,1
REEF490,0.248757442,0.1,1
REEF491,0.248757442,0.1,1
REEF492,0.248757442,0.1,1
REEF493,0.248757442,0.1,1
REEF494,0.248757442,0.1,1
REEF495,0.248757442,0.1,1
REEF496,0.248757442,0.1,1
REEF497,0.248757442,0.1,1
REEF498,0.248757442,0.1,1
REEF499,0.248757442,0.1,1
REEF500,0.248757442,0.1,1
REEF501,0.248757442,0.1,1
REEF502,0.248757442,0.1,1
REEF503,0.248757442,0.1,1
REEF504,0.248757442,0.1,1
REEF505,0.248757442,0.1,1
REEF506,0.248757442,0.1,1
REEF507,0.248757442,0.1,1
REEF508,0.248757442,0.1,1
REEF509,0.248757442,0.1,1
REEF510,0.248757442,0.1,1
REEF511,0.248757442,0.1,1
REEF512,0.248757442,0.1,1
REEF513,0.248757442,0.1,1
REEF514,0.248757442,0.1,1
REEF515,0.248757442,0.1,1
REEF516,0.248757442,0.1,1
REEF517,0.248757442,0.1,1
REEF518,0.248757442,0.1,1
REEF519,0.248757442,0.1,1
REEF520,0.248757442,0.1,1
REEF521,0.248757442,0.1,1
REEF522,0.248757442,0.1,1
REEF523,0.248757442,0.1,1
REEF524,0.248757442,0.1,1
REEF525,0.248757442,0.1,1
REEF526,0.248757442,0.1,1
REEF527,0.248757442,0.1,1
REEF528,0.248757442,0.1,1
REEF529,0.248757442,0.1,1
REEF530,0.248757442,0.1,1
REEF531,0.248757442,0.1,1
REEF532,0.248757442,0.1,1
REEF533,0.248757442,0.1,1
REEF534,0.248757442,0.1,1
REEF535,0.248757442,0.1,1
REEF536,0.248757442,0.1,1
REEF537,0.248757442,0.1,1
REEF538,0.248757442,0.1,1
REEF539,0.248757442,0.1,1
REEF540,0.248757442,0.1,1
REEF541,0.248757442,0.1,1
REEF542,0.248757442,0.1,1
REEF543,0.248757442,0.1,1
REEF544,0.248757442,0.1,1
REEF545,0.248757442,0.1,1
REEF546,0.248757442,0.1,1
REEF547,0.248757442,0.1,1
REEF548,0.248757442,0.1,1
REEF549,0.248757442,0.1,1
REEF550,0.248757442,0.1,1
REEF551,0.248757442,0.1,1
REEF552,0.248757442,0.1,1
REEF553,0.248757442,0.1,1
REEF554,0.248757442,0.1,1
REEF555,0.248757442,0.1,1
REEF556,0.248757442,0.1,1
REEF557,0.248757442,0.1,1
REEF558,0.248757442,0.1,1
REEF559,0.248757442,0.1,1
REEF560,0.248757442,0.1,1
REEF561,0.248757442,0.1,1
REEF562,0.248757442,0.1,1
REEF563,0.248757442,0.1,1
REEF564,0.248757442,0.1,1
REEF565,0.248757442,0.1,1
REEF566,0.248757442,0.1,1
REEF567,0.248757442,0.1,1
REEF568,0.248757442,0.1,1
REEF569,0.248757442,0.1,1
REEF570,0.248757442,0.1,1
REEF571,0.248757442,0.1,1
REEF572,0.248757442,0.1,1
REEF573,0.248757442,0.1,1
REEF574,0.248757442,0.1,1
REEF575,0.248757442,0.1,1
REEF576,0.248757442,0.1,1
REEF577,0.248757442,0.1,1
REEF578,0.248757442,0.1,1
REEF579,0.248757442,0.1,1
REEF580,0.248757442,0.1,1
REEF581,0.248757442,0.1,1
REEF582,0.248757442,0.1,1
REEF583,0.248757442,0.1,1
REEF584,0.248757442,0.1,1
REEF585,0.248757442,0.1,1
REEF586,0.248757442,0.1,1
REEF587,0.248757442,0.1,1
REEF588,0.248757442,0.1,1
REEF589,0.248757442,0.1,1
REEF590,0.248757442,0.1,1
REEF591,0.248757442,0.1,1
REEF592,0.248757442,0.1,1
REEF593,0.248757442,0.1,1
REEF594,0.248757442,0.1,1
REEF595,0.248757442,0.1,1
REEF596,0.248757442,0.1,1
REEF597,0.248757442,0.1,1
REEF598,0.248757442,0.1,1
REEF599,0.248757442,0.1,1
REEF600,0.248757442,0.1,1
REEF601,0.248757442,0.1,1
REEF602,0.248757442,0.1,1
REEF603,0.248757442,0.1,1
REEF604,0.248757442,0.1,1
REEF605,0.248757442,0.1,1
REEF606,0.248757442,0.1,1
REEF607,0.248757442,0.1,1
REEF608,0.248757442,0.1,1
REEF609,0.248757442,0.1,1
REEF610,0.248757442,0.1,1
REEF611,0.248757442,0.1,1
REEF612,0.248757442,0.1,1
REEF613,0.248757442,0.1,1
REEF614,0.248757442,0.1,1
REEF615,0.248757442,0.1,1
REEF616,0.248757442,0.1,1
REEF617,0.248757442,0.1,1
REEF618,0.248757442,0.1,1
REEF619,0.248757442,0.1,1
REEF620,0.248757442,0.1,1
REEF621,0.248757442,0.1,1
REEF622,0.248757442,0.1,1
REEF623,0.248757442,0.1,1
REEF624,0.248757442,0.1,1
REEF625,0.248757442,0.1,1
REEF626,0.248757442,0.1,1
REEF627,0.248757442,0.1,1
REEF628,0.248757442,0.1,1
REEF629,0.248757442,0.1,1
REEF630,0.248757442,0.1,1
REEF631,0.248757442,0.1,1
REEF632,0.248757442,0.1,1
REEF633,0.248757442,0.1,1
REEF634,0.248757442,0.1,1
REEF635,0.248757442,0.1,1
REEF636,0.248757442,0.1,1
REEF637,0.248757442,0.1,1
REEF638,0.248757442,0.1,1
REEF639,0.248757442,0.1,1
REEF640,0.248757442,0.1,1
REEF641,0.248757442,0.1,1
REEF642,0.248757442,0.1,1
REEF643,0.248757442,0.1,1
REEF644,0.248757442,0.1,1
REEF645,0.248757442,0.1,1
REEF646,0.248757442,0.1,1
REEF647,0.248757442,0.1,1
REEF648,0.248757442,0.1,1
REEF649,0.248757442,0.1,1
REEF650,0.248757442,0.1,1
REEF651,0.248757442,0.1,1
REEF652,0.248757442,0.1,1
REEF653,0.248757442,0.1,1
REEF654,0.248757442,0.1,1
REEF655,0.248757442,0.1,1
REEF656,0.248757442,0.1,1
REEF657,0.248757442,0.1,1
REEF658,0.248757442,0.1,1
REEF659,0.248757442,0.1,1
REEF660,0.248757442,0.1,1
REEF661,0.248757442,0.1,1
REEF662,0.248757442,0.1,1
REEF663,0.248757442,0.1,1
REEF664,0.248757442,0.1,1
REEF665,0.248757442,0.1,1
REEF666,0.248757442,0.1,1
REEF667,0.248757442,0.1,1
REEF668,0.248757442,0.1,1
REEF669,0.248757442,0.1,1
REEF670,0.248757442,0.1,1
REEF671,0.248757442,0.1,1
REEF672,0.248757442,0.1,1
REEF673,0.248757442,0.1,1
REEF674,0.248757442,0.1,1
REEF675,0.248757442,0.1,1
REEF676,0.248757442,0.1,1
REEF677,0.248757442,0.1,1
REEF678,0.248757442,0.1,1
REEF679,0.248757442,0.1,1
REEF680,0.248757442,0.1,1
REEF681,0.248757442,0.1,1
REEF682,0.248757442,0.1,1
REEF683,0.248757442,0.1,1
REEF684,0.248757442,0.1,1
REEF685,0.248757442,0.1,1
REEF686,0.248757442,0.1,1
REEF687,0.248757442,0.1,1
REEF688,0.248757442,0.1,1
REEF689,0.248757442,0.1,1
REEF690,0.248757442,0.1,1
REEF691,0.248757442,0.1,1
REEF692,0.248757442,0.1,1
REEF693,0.248757442,0.1,1
REEF694,0.248757442,0.1,1
REEF695,0.248757442,0.1,1
REEF696,0.248757442,0.1,1
REEF697,0.248757442,0.1,1
REEF698,0.248757442,0.1,1
REEF699,0.248757442,0.1,1
REEF700,0.248757442,0.1,1
REEF701,0.248757442,0.1,1
REEF702,0.248757442,0.1,1
REEF703,0.248757442,0.1,1
REEF704,0.248757442,0.1,1
REEF705,0.248757442,0.1,1
REEF706,0.248757442,0.1,1
REEF707,0.248757442,0.1,1
REEF708,0.248757442,0.1,1
REEF709,0.248757442,0.1,1
REEF710,0.248757442,0.1,1
REEF711,0.248757442,0.1,1
REEF712,0.248757442,0.1,1
REEF713,0.248757442,0.1,1
REEF714,0.248757442,0.1,1
REEF715,0.248757442,0.1,1
REEF716,0.248757442,0.1,1
REEF717,0.248757442,0.1,1
REEF718,0.248757442,0.1,1
REEF719,0.248757442,0.1,1
REEF720,0.248757442,0.1,1
REEF721,0.248757442,0.1,1
REEF722,0.248757442,0.1,1
REEF723,0.248757442,0.1,1
REEF724,0.248757442,0.1,1
REEF725,0.248757442,0.1,1
REEF726,0.248757442,0.1,1
REEF727,0.248757442,0.1,1
REEF728,0.248757442,0.1,1
REEF729,0.248757442,0.1,1
REEF730,0.248757442,0.1,1
REEF731,0.248757442,0.1,1
REEF732,0.248757442,0.1,1
REEF733,0.248757442,0.1,1
REEF734,0.248757442,0.1,1
REEF735,0.248757442,0.1,1
REEF736,0.248757442,0.1,1
REEF737,0.248757442,0.1,1
REEF738,0.248757442,0.1,1
REEF739,0.248757442,0.1,1
REEF740,0.248757442,0.1,1
REEF741,0.248757442,0.1,1
REEF742,0.248757442,0.1,1
REEF743,0.248757442,0.1,1
REEF744,0.248757442,0.1,1
REEF745,0.248757442,0.1,1
REEF746,0.248757442,0.1,1
REEF747,0.248757442,0.1,1
REEF748,0.248757442,0.1,1
REEF749,0.248757442,0.1,1
REEF750,0.248757442,0.1,1
REEF751,0.248757442,0.1,1
REEF752,0.248757442,0.1,1
REEF753,0.248757442,0.1,1
REEF754,0.248757442,0.1,1
REEF755,0.248757442,0.1,1
REEF756,0.248757442,0.1,1
REEF757,0.248757442,0.1,1
REEF758,0.248757442,0.1,1
REEF759,0.248757442,0.1,1
REEF760,0.248757442,0.1,1
REEF761,0.248757442,0.1,1
REEF762,0.248757442,0.1,1
REEF763,0.248757442,0.1,1
REEF764,0.248757442,0.1,1
REEF765,0.248757442,0.1,1
REEF766,0.248757442,0.1,1
REEF767,0.248757442,0.1,1
REEF768,0.248757442,0.1,1
REEF769,0.248757442,0.1,1
REEF770,0.248757442,0.1,1
REEF771,0.248757442,0.1,1
REEF772,0.248757442,0.1,1
REEF773,0.248757442,0.1,1
REEF774,0.248757442,0.1,1
REEF775,0.248757442,0.1,1
REEF776,0.248757442,0.1,1
REEF777,0.248757442,0.1,1
REEF778,0.248757442,0.1,1
REEF779,0.248757442,0.1,1
REEF780,0.248757442,0.1,1
REEF781,0.248757442,0.1,1
REEF782,0.248757442,0.1,1
REEF783,0.248757442,0.1,1
REEF784,0.248757442,0.1,1
REEF785,0.248757442,0.1,1
REEF786,0.248757442,0.1,1
REEF787,0.248757442,0.1,1
REEF788,0.248757442,0.1,1
REEF789,0.248757442,0.1,1
REEF790,0.248757442,0.1,1
REEF791,0.248757442,0.1,1
REEF792,0.248757442,0.1,1
REEF793,0.248757442,0.1,1
REEF794,0.248757442,0.1,1
REEF795,0.248757442,0.1,1
REEF796,0.248757442,0.1,1
REEF797,0.248757442,0.1,1
REEF798,0.248757442,0.1,1
REEF799,0.248757442,0.1,1
REEF800,0.248757442,0.1,1
REEF801,0.248757442,0.1,1
REEF802,0.248757442,0.1,1
REEF803,0.248757442,0.1,1
REEF804,0.248757442,0.1,1
REEF805,0.248757442,0.1,1
REEF806,0.248757442,0.1,1
REEF807,0.248757442,0.1,1
REEF808,0.248757442,0.1,1
REEF809,0.248757442,0.1,1
REEF810,0.248757442,0.1,1
REEF811,0.248757442,0.1,1
REEF812,0.248757442,0.1,1
REEF813,0.248757442,0.1,1
REEF814,0.248757442,0.1,1
REEF815,0.248757442,0.1,1
REEF816,0.248757442,0.1,1
REEF817,0.248757442,0.1,1
REEF818,0.248757442,0.1,1
REEF819,0.248757442,0.1,1
REEF820,0.248757442,0.1,1
REEF821,0.248757442,0.1,1
REEF822,0.248757442,0.1,1
REEF823,0.248757442,0.1,1
