id,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
REEF375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF378,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF379,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF380,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF381,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF382,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF383,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF384,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF385,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF386,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF387,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF388,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF389,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF393,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF394,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF395,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF396,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF397,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF398,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF399,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF400,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF401,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF402,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF403,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF404,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF408,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF409,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF410,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF411,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF412,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF413,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF414,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF415,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF416,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF417,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF418,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF419,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF423,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF424,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF425,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF426,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF427,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF428,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF429,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF430,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF431,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF432,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF433,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF434,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF438,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF439,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF440,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF441,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF442,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF443,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF444,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF445,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF446,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF447,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF448,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF449,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF453,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF454,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF455,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF456,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF457,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF458,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF459,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF460,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF461,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF462,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF463,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF464,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF468,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF469,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF470,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF471,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF472,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF473,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF474,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF475,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF476,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF477,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF478,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF479,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF483,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF484,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF485,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF486,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF487,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF488,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF489,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF490,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF491,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF492,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF493,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF494,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF498,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF499,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF500,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF501,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF502,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF503,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF504,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF505,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF506,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF507,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF508,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF509,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF513,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF514,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF515,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF516,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF517,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF518,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF519,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF520,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF521,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF522,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF523,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF524,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF528,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF529,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF530,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF531,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF532,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF533,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF534,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF535,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF536,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF537,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF538,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF539,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF543,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF544,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF545,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF546,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF547,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF548,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF549,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF550,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF551,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF552,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF553,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF554,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF558,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF559,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF560,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF561,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF562,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF563,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF564,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF565,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF566,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF567,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF568,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF569,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF573,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF574,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF575,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF576,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF577,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF578,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF579,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF580,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF581,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF582,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF583,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF584,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF588,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF589,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF590,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF591,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF592,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF593,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF594,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF595,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF596,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF597,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF598,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF599,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF603,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF604,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF605,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF606,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF607,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF608,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF609,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF610,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF611,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF612,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF613,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF614,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF618,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF619,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF620,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF621,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF622,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF623,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF624,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF625,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF626,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF627,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF628,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF629,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF633,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF634,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF635,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF636,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF637,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF638,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF639,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF640,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF641,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF642,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF643,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF644,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF648,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF649,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF650,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF651,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF652,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF653,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF654,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF655,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF656,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF657,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF658,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF659,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF663,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF664,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF665,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF666,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF667,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF668,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF669,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF670,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF671,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF672,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF673,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF674,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF678,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF679,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF680,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF681,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF682,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF683,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF684,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF685,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF686,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF687,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF688,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF689,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF693,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF694,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF695,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF696,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF697,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF698,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF699,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF700,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF701,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF702,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF703,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF704,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF708,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF709,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF710,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF711,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF712,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF713,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF714,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF715,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF716,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF717,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF718,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF719,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF723,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF724,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF725,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF726,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF727,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF728,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF729,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF730,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF731,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF732,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF733,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF734,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
REEF737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
REEF738,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
REEF739,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
REEF740,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
REEF741,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
REEF742,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
REEF743,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
REEF744,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
REEF745,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
REEF746,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
REEF747,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
REEF748,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
REEF749,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEF751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
