REEF1,0.04144412
REEF2,0.04144412
REEF3,0.04144412
REEF4,0.04144412
REEF5,0.04144412
REEF6,0.04144412
REEF7,0.04144412
REEF8,0.04144412
REEF9,0.04144412
REEF10,0.04144412
REEF11,0.04144412
REEF12,0.04144412
REEF13,0.04144412
REEF14,0.04144412
REEF15,0.04144412
REEF16,0.04144412
REEF17,0.04144412
REEF18,0.04144412
REEF19,0.04144412
REEF20,0.04144412
REEF21,0.04144412
REEF22,0.04144412
REEF23,0.04144412
REEF24,0.04144412
REEF25,0.04144412
REEF26,0.04144412
REEF27,0.04144412
REEF28,0.04144412
REEF29,0.04144412
REEF30,0.04144412
REEF31,0.04144412
REEF32,0.04144412
REEF33,0.04144412
REEF34,0.04144412
REEF35,0.04144412
REEF36,0.04144412
REEF37,0.04144412
REEF38,0.04144412
REEF39,0.04144412
REEF40,0.04144412
REEF41,0.04144412
REEF42,0.04144412
REEF43,0.04144412
REEF44,0.04144412
REEF45,0.04144412
REEF46,0.04144412
REEF47,0.04144412
REEF48,0.04144412
REEF49,0.04144412
REEF50,0.04144412
REEF51,0.04144412
REEF52,0.04144412
REEF53,0.04144412
REEF54,0.04144412
REEF55,0.04144412
REEF56,0.04144412
REEF57,0.04144412
REEF58,0.04144412
REEF59,0.04144412
REEF60,0.04144412
REEF61,0.04144412
REEF62,0.04144412
REEF63,0.04144412
REEF64,0.04144412
REEF65,0.04144412
REEF66,0.04144412
REEF67,0.04144412
REEF68,0.04144412
REEF69,0.04144412
REEF70,0.04144412
REEF71,0.04144412
REEF72,0.04144412
REEF73,0.04144412
REEF74,0.04144412
REEF75,0.04144412
REEF76,0.04144412
REEF77,0.04144412
REEF78,0.04144412
REEF79,0.04144412
REEF80,0.04144412
REEF81,0.04144412
REEF82,0.04144412
REEF83,0.04144412
REEF84,0.04144412
REEF85,0.04144412
REEF86,0.04144412
REEF87,0.04144412
REEF88,0.04144412
REEF89,0.04144412
REEF90,0.04144412
REEF91,0.04144412
REEF92,0.04144412
REEF93,0.04144412
REEF94,0.04144412
REEF95,0.04144412
REEF96,0.04144412
